news_collected_time	high_freq_words
2015-03-22	"[('NCAA', 6), ('US', 4), ('tournament', 4), ('President', 3), ('Obama', 3), ('Villanova', 3), ('seed', 3), ('Tournament', 3), ('Iran', 2), (""n't"", 2), ('Israel', 2), ('loss', 2), ('7', 2), ('children', 2), ('fire', 2), ('Yemeni', 2), ('forces', 2), ('top', 2), ('falls', 2), ('Nash', 2), ('Sunday', 2), ('women', 2), ('Princeton', 2), ('announce', 2), ('presidential', 2), ('UN', 2), ('Yemen', 2), ('Western', 1), ('powers', 1), ('stress', 1), ('unity', 1), ('talks', 1), (""'wo"", 1), ('bad', 1), (""deal'"", 1), (""'reconsider"", 1), ('relationship', 1), ('Orthodox Jewish', 1), ('neighbors', 1), ('struggling', 1), (""'beautiful"", 1), ('little', 1), ('deadly', 1), ('Islamic', 1), ('State', 1), ('calls', 1), ('backers', 1), ('kill', 1), ('100', 1), ('military', 1)]"
2015-03-23	[]
2015-03-24	[]
2015-03-25	[]
2015-03-26	[]
2015-03-27	[]
2015-03-28	[]
2015-03-29	"[('crash', 22), ('says', 18), ('law', 15), ('Iran', 14), ('found', 13), ('Indiana', 12), ('Halifax', 12), ('co-pilot', 11), ('religious', 11), ('Nigeria', 11), ('NYC', 11), ('Air Canada', 11), ('plane', 10), ('talks', 9), ('likely', 9), ('runway', 9), ('Germanwings', 8), (""n't"", 8), ('vote', 8), ('AC624', 8), ('landing', 8), ('Tunisia', 8), ('presidential', 8), ('riders', 8), ('21', 7), ('blast', 7), ('months', 7), (""''"", 7), ('attack', 7), (""O'Malley"", 7), ('explosion', 7), ('roller', 7), ('coaster', 7), ('Final', 7), ('flight', 6), ('Singapore', 6), ('Los Angeles', 6), ('Pence', 6), ('freedom', 6), ('president', 6), ('day', 6), ('march', 6), ('Two', 6), ('Clinton', 6), ('election', 5), ('Voting', 5), ('UPDATE', 5), ('objections', 5), ('amid', 5), (""'hazardous"", 5)]"
2015-03-30	"[('Indiana', 19), ('Obama', 15), ('crash', 12), ('law', 12), ('Dead', 11), ('dead', 11), ('10', 10), ('freedom', 10), ('US', 9), ('Senate', 9), ('new', 9), (""'The"", 9), ('2', 8), ('Walking', 8), ('leaders', 8), ('8', 8), ('NSA', 8), ('killed', 8), ('says', 7), ('van', 7), ('first', 7), ('Kenya', 7), ('Missing', 7), ('Germanwings', 6), ('found', 6), ('police', 6), ('student', 6), ('injured', 6), ('religious', 6), ('say', 6), ('details', 6), ('Florida', 6), ('Boston', 6), ('church', 6), ('Robin Williams', 6), ('wife', 6), ('court', 6), ('Iran', 6), ('bombing', 6), ('April', 6), ('soccer', 6), ('player', 6), ('freeway', 6), ('drugs', 6), ('LA', 5), ('-', 5), ('One', 5), ('UC Berkeley', 5), ('case', 5), ('makes', 5)]"
2015-03-31	"[('law', 14), ('prosecutor', 14), ('Iran', 13), ('hostage', 13), ('$', 12), ('Indiana', 11), ('Turkish', 11), ('dead', 10), ('killed', 10), ('Nigeria', 10), ('crash', 10), ('found', 9), ('Germanwings', 9), ('police', 7), ('freedom', 7), ('bombing', 7), ('talks', 7), ('Nigerian', 7), ('Los Angeles', 7), ('Obama', 7), ('2', 7), ('trial', 7), ('US', 7), ('Boston', 7), ('player', 6), ('Yemen', 6), ('religious', 6), ('Buhari', 6), ('hospital', 6), ('Prosecutor', 6), ('Istanbul', 6), ('President', 6), ('rests', 6), ('soccer', 5), ('Jay Z', 5), ('3', 5), ('video', 5), ('-', 5), ('deadline', 5), (""n't"", 5), ('NSA', 5), ('election', 5), ('running', 5), ('freeway', 5), ('Arkansas', 5), ('Turkey', 5), ('forces', 5), ('courthouse', 5), ('held', 5), ('Lufthansa', 5)]"
2015-04-01	"[('dead', 16), ('dies', 15), ('found', 15), ('crash', 14), ('117', 13), ('Nigeria', 12), ('oldest', 12), ('person', 12), ('world', 11), ('Uber', 11), ('Buhari', 10), ('Arkansas', 10), ('California', 10), (""n't"", 10), ('new', 9), ('governor', 9), ('video', 8), ('freedom', 8), ('bill', 8), ('religious', 8), ('Atlanta', 8), ('cheating', 8), ('water', 8), ('Sen.', 8), ('McDonald', 8), ('World', 7), ('says', 7), ('UPDATE', 7), ('Palestinians', 7), ('driver', 7), ('Iran', 7), ('State', 7), ('Tikrit', 7), ('sanctions', 7), ('cyber', 7), ('11', 7), ('educators', 7), ('convicted', 7), ('scandal', 7), ('police', 6), ('heir', 6), ('hospitalized', 6), ('US', 6), ('Indiana', 6), ('reports', 6), ('Joni Mitchell', 6), ('oil', 6), ('home', 6), ('Obama', 6), ('Religious', 6)]"
2015-04-02	[('Indiana', 14), ('charges', 13), ('attack', 13), ('Kenya', 12), ('dead', 12), ('Florida', 12), ('Sen.', 11), ('corruption', 11), ('sinks', 11), ('California', 10), ('US', 10), ('Menendez', 10), ('law', 10), ('Russian', 10), ('trawler', 10), ('suicide', 10), ('university', 9), ('Iran', 9), ('governor', 8), ('Kenyan', 8), ('kill', 8), ('religious', 8), ('Robert Schuller', 8), ('water', 7), ('New', 7), ('say', 7), ('dies', 7), ('least', 7), ('54', 7), ('kills', 7), ('arrested', 7), ('found', 7), ('Arkansas', 7), ('case', 7), ('deal', 7), ('campus', 6), ('freedom', 6), ('crash', 6), ('Yemen', 6), ('bomb', 6), ('guilty', 6), ('prison', 6), ('plot', 6), ('women', 6), ('NYPD', 5), ('UPDATE', 5), ('Bob Menendez', 5), ('troops', 5), ('TV', 5), ('Aden', 5)]
2015-04-03	[('Easter', 16), ('66', 16), ('sea', 15), ('days', 14), ('Kenya', 13), ('charged', 12), ('death', 12), ('row', 11), ('years', 11), ('Iran', 10), ('missing', 10), ('man', 10), ('30', 10), ('campaign', 9), ('attack', 9), ('egg', 9), ('March', 9), ('US', 9), ('73', 9), ('university', 8), ('eclipse', 8), ('Saturday', 7), ('China', 7), ('chief', 7), ('Man', 7), ('found', 7), ('GE', 7), ('Clinton', 7), ('Sarah Brady', 7), ('dies', 7), ('reported', 6), ('cartoonist', 6), ('lunar', 6), ('hunts', 6), ('co-pilot', 6), ('growth', 6), ('Sailor', 6), ('Louisville', 6), ('Brooklyn', 6), ('ex-security', 5), ('deal', 5), ('147', 5), ('Obama', 5), ('sedition', 5), ('Malaysian', 5), ('fish', 5), ('moon', 5), ('Duke', 5), ('lease', 5), ('Hillary Clinton', 5)]
2015-04-04	"[('years', 20), ('18', 16), ('Yemen', 14), ('Easter', 13), ('Kenya', 12), ('dies', 11), ('eclipse', 11), ('brawl', 10), ('attack', 9), ('prison', 9), ('operator', 9), ('US', 8), ('Clinton', 8), ('Man', 8), ('Duke', 8), ('site', 8), ('porn', 8), ('South Carolina', 8), ('Lynyrd Skynyrd', 8), ('Brooklyn', 7), ('death', 7), ('row', 7), ('freed', 7), ('Universal Studios', 7), ('crash', 7), ('lunar', 7), ('sentenced', 7), ('Former', 7), ('drummer', 7), ('California', 6), ('park', 6), ('man', 6), ('eggs', 6), ('ISIS', 6), (""'Revenge"", 6), ('casino', 6), ('student', 6), ('car', 6), ('water', 5), ('Michigan State', 5), ('Iran', 5), ('campaign', 5), ('theme', 5), ('drought', 5), ('geologist', 5), ('30', 5), ('gets', 5), ('college', 5), ('Saturday', 5), ('terror', 5)]"
2015-04-05	"[('Easter', 33), ('Wisconsin', 12), ('Iran', 11), ('Kentucky', 10), ('Christians', 10), ('Kenya', 9), ('attack', 9), ('crash', 8), ('Yemen', 8), ('deal', 8), ('shot', 7), ('Pope', 7), ('drought', 7), ('Egypt', 7), ('bus', 6), ('Final', 6), ('Four', 6), ('world', 6), ('celebrate', 6), ('kills', 6), ('1', 6), (""n't"", 6), ('Cairo', 6), ('California', 6), ('Large Hadron Collider', 6), ('Rolling', 6), ('Stone', 6), ('Jerry Brown', 6), ('Garissa', 5), ('14', 5), ('church', 5), ('across', 5), ('-', 5), ('Netanyahu', 5), ('rebels', 5), ('rape', 5), ('Padres', 5), ('historic', 4), ('4', 4), ('team', 4), ('driver', 4), ('thousands', 4), ('win', 4), ('eggs', 4), ('Kenyan', 4), ('Holy Land', 4), ('crowd', 4), ('St. Peter', 4), ('restarts', 4), ('Know', 4)]"
2015-04-06	"[('Rolling', 18), ('Stone', 17), ('trial', 16), ('2016', 16), ('bombing', 14), ('rape', 13), ('Edward Snowden', 13), ('Iran', 13), ('Boston', 11), ('Closing', 11), ('Obama', 11), ('title', 10), ('says', 10), ('arguments', 9), ('story', 9), ('court', 9), ('Yemen', 9), ('Hispanic', 9), ('game', 8), (""n't"", 8), ('Somalia', 8), ('John Oliver', 8), ('voter', 8), ('egg', 8), ('roll', 8), ('attack', 7), ('US', 7), ('set', 7), ('death', 7), ('form', 7), ('Jeb Bush', 7), ('Turkey', 7), ('deal', 7), ('Boston Marathon', 6), ('Easter', 6), ('Marathon', 6), ('NCAA', 6), ('3', 6), ('appeal', 6), ('UVA', 6), ('person', 6), ('Kenya', 5), ('milk', 5), ('UConn', 5), ('5', 5), ('official', 5), ('Indonesian', 5), ('rejects', 5), ('bid', 5), ('Rand Paul', 5)]"
2015-04-07	"[('7', 15), ('Obama', 15), ('plane', 15), ('White House', 13), ('crash', 13), ('Duke', 12), ('Rand Paul', 12), ('dead', 12), ('says', 12), ('NCAA', 11), ('8', 11), ('found', 10), ('US', 10), ('oldest', 9), ('dies', 9), ('bomber', 9), ('monoxide', 9), ('116', 8), ('title', 8), ('begin', 8), ('Iran', 8), ('deal', 8), ('2016', 8), ('person', 7), ('Jurors', 7), ('trial', 7), ('killed', 7), ('World', 6), ('deliberating', 6), ('charges', 6), ('carbon', 6), ('app', 6), (""n't"", 6), ('5', 6), ('students', 6), ('boy', 6), ('change', 6), ('bombing', 6), ('deliberations', 6), ('Illinois', 6), ('King', 6), ('Wisconsin', 5), ('marathon', 5), ('attack', 5), ('Man', 5), ('man', 5), ('days', 5), ('Boston', 5), ('YouTube', 5), ('poisoning', 5)]"
2015-04-08	[('Obama', 17), ('Rand Paul', 15), ('US', 15), ('Afghan', 11), ('White House', 10), ('20', 9), ('years', 9), ('Chicago', 8), ('man', 8), ('killed', 8), ('life', 8), ('Mayor', 7), ('7', 7), ('$', 7), ('change', 7), ('Police', 7), ('Boston', 7), ('says', 7), ('NASA', 7), ('retire', 7), ('Rahm Emanuel', 6), ('-', 6), ('chief', 6), ('2016', 6), ('deal', 6), ('attack', 6), ('Yemen', 6), ('climate', 6), ('Shooting', 6), ('bombing', 6), ('releases', 6), ('gets', 6), ('alien', 6), ('storms', 6), ('wins', 5), ('plane', 5), ('outages', 5), ('runoff', 5), ('immigration', 5), ('defense', 5), ('charged', 5), ('across', 5), ('victims', 5), ('buy', 5), ('Officer', 5), ('murder', 5), ('shooting', 5), ('officer', 5), ('seeks', 5), ('soldiers', 5)]
2015-04-09	"[('Obama', 20), ('shooting', 14), ('Cuba', 14), ('US', 11), ('Police', 10), ('Masters', 10), ('therapy', 9), ('says', 9), ('French', 9), ('Milan', 9), ('shot', 9), ('2016', 9), (""'conversion"", 8), ('Rand Paul', 8), ('get', 8), ('hummus', 8), ('terror', 7), ('Clinton', 7), ('police', 6), ('White House', 6), ('calls', 6), ('Tsarnaev', 6), ('gay', 6), ('TV5Monde', 6), (""'American"", 6), ('deal', 6), ('man', 6), ('network', 6), ('judge', 6), ('Sabra', 6), ('trial', 6), ('Man', 6), ('campaign', 6), ('China', 5), ('UPDATE', 5), ('cases', 5), ('guilty', 5), ('-', 5), ('Secret Service', 5), ('Big', 5), ('broadcaster', 5), ('Sniper', 5), ('decision', 5), ('Shooting', 5), ('South Carolina', 5), ('presidential', 5), ('30000', 5), ('court', 5), ('Listeria', 5), ('End', 5)]"
2015-04-10	"[('Masters', 17), ('police', 14), ('shooting', 13), ('man', 12), ('Obama', 11), ('Pakistan', 10), ('Latest', 10), ('Hillary Clinton', 9), ('video', 9), ('Illinois', 9), ('Clinton', 8), ('beating', 8), ('US', 8), ('dead', 8), ('killed', 8), ('Rand Paul', 7), ('2016', 7), ('campaign', 7), ('Sunday', 7), ('deputies', 7), ('says', 7), (""n't"", 7), ('release', 7), ('tornadoes', 7), ('Deputies', 7), ('Tsarnaev', 7), ('bomb', 7), ('NRA', 7), ('Hillary', 6), ('Cuba', 6), ('Jordan Spieth', 6), ('Census Bureau', 6), ('Castro', 6), ('Friday', 6), ('California', 6), ('1', 6), ('record', 6), ('Apple Watch', 6), ('leave', 6), ('Lauren Hill', 6), ('basketball', 6), ('dies', 6), ('bail', 6), ('Lakhvi', 6), ('$', 6), ('Mumbai', 6), ('announce', 5), ('Tiger Woods', 5), ('South Carolina', 5), ('Man', 5)]"
2015-04-11	[('Obama', 22), ('Clinton', 19), ('police', 18), ('Castro', 15), ('Iran', 11), ('Pakistan', 10), ('10', 10), ('death', 10), ('says', 9), ('shooting', 9), ('2016', 9), ('Masters', 8), ('President', 8), ('officer', 8), ('Summit', 8), ('sentences', 8), ('Egypt', 8), ('campaign', 8), ('California', 7), ('white', 7), ('kills', 7), ('man', 7), ('GOP', 7), ('20', 7), ('killed', 7), ('beating', 7), ('Saturday', 6), ('SC', 6), ('Yemen', 6), ('Funeral', 6), ('black', 6), ('shot', 6), ('chase', 6), ('Hillary', 6), ('court', 6), ('Muslim Brotherhood', 6), ('leader', 6), ('deputies', 5), ('Illinois', 5), ('say', 5), ('fatally', 5), ('left', 5), ('US', 5), ('Cuba', 5), ('run', 5), ('Hillary Clinton', 5), ('Walter Scott', 5), ('charges', 5), ('Saudi', 5), ('Capitol', 5)]
2015-04-12	[('police', 17), ('shooting', 16), ('charges', 15), ('Masters', 13), ('Egypt', 12), ('Armenian', 12), ('Nelly', 12), ('killed', 12), ('Clinton', 11), ('arrested', 11), ('drug', 11), ('2015', 11), ('calls', 11), ('genocide', 11), ('says', 10), ('cheetah', 9), ('man', 9), ('Shooting', 9), ('Obama', 8), ('Police', 8), ('Pope', 8), ('20th', 8), ('-', 8), ('2', 8), ('Hillary Clinton', 8), ('Sinai', 8), ('US', 7), ('zoo', 7), ('Cuba', 7), ('meeting', 6), ('White House', 6), ('bid', 6), ('Tennessee', 6), ('Iran', 6), ('exhibit', 6), ('dead', 6), ('Kenya', 6), ('stampede', 6), ('shot', 6), ('officer', 6), ('video', 6), ('Thrones', 6), ('historic', 5), ('life', 5), ('California', 5), ('Rapper Nelly', 5), ('Video', 5), ('deputy', 5), ('slaughter', 5), ('face', 5)]
2015-04-13	"[('Iran', 18), ('shooting', 17), ('2016', 16), ('Marco Rubio', 12), ('Obama', 11), ('Police', 11), ('Hillary', 11), ('Clinton', 10), ('Hillary Clinton', 10), ('2015', 9), ('death', 9), ('US', 8), ('Oklahoma', 8), ('suspect', 8), ('presidential', 8), ('Shooting', 8), ('Russia', 7), ('deputy', 7), ('Israel', 7), ('black', 7), ('Rubio', 7), (""n't"", 7), ('says', 7), ('Man', 7), ('3.5', 6), ('video', 6), ('killed', 6), ('MTV Movie Awards', 6), ('Stars', 6), (""''"", 6), ('road', 6), ('police', 6), ('dead', 6), ('shot', 6), ('college', 6), ('President', 6), ('May', 6), ('South', 6), ('10', 5), ('Magnitude', 5), ('states', 5), ('kills', 5), ('man', 5), ('campaign', 5), ('toddler', 5), ('87', 5), ('kids', 5), ('Driver', 5), ('800000', 5), ('community', 5)]"
2015-04-14	"[('Hillary Clinton', 18), ('shooting', 15), ('Clinton', 15), ('Marco Rubio', 13), ('year', 13), ('Iran', 13), (""n't"", 11), ('Hillary', 10), ('campaign', 10), ('Nigeria', 10), ('Iowa', 10), ('cargo', 9), ('hold', 9), ('US', 9), ('2016', 9), ('Cuba', 9), ('college', 8), ('list', 8), ('man', 7), ('Shooting', 7), ('girls', 7), ('deputy', 7), ('manslaughter', 7), ('death', 7), ('marks', 7), ('one', 7), ('$', 7), ('Man', 6), ('new', 6), ('Chipotle', 6), ('Senate', 6), ('abduction', 6), ('Oklahoma', 6), ('Obama', 6), ('GOP', 6), ('deal', 6), ('police', 5), ('One', 5), ('suspect', 5), ('Iraq', 5), ('worker', 5), ('bill', 5), ('since', 5), ('schoolgirls', 5), ('plan', 5), ('kill', 5), ('Suspect', 5), ('educators', 5), ('Congress', 5), ('terror', 5)]"
