news_collected_time	high_freq_words
2015-02-19	"[('Obama', 25), ('US', 20), (""n't"", 11), ('Vanilla Ice', 10), ('trial', 10), ('burglary', 9), ('outbreak', 9), ('2', 9), ('Jeb Bush', 8), ('Oscar', 8), ('hospital', 8), ('fight', 8), ('White House', 7), ('$', 7), ('calls', 6), ('arrest', 6), ('says', 6), ('charges', 6), (""'Superbug"", 6), ('President', 6), ('Rudy Giuliani', 6), ('Texas', 6), ('Chicago', 6), ('released', 5), ('Florida', 5), ('UCLA', 5), ('police', 5), ('lawyers', 5), ('extremism', 5), ('Nicki Minaj', 5), ('adjusting', 5), ('bra', 5), ('holster', 5), ('Los Angeles', 5), ('dead', 5), (""'superbug"", 5), ('say', 5), ('terrorism', 5), ('Denmark', 5), ('couple', 5), ('Debaltseve', 4), ('theft', 4), ('arrested', 4), ('Superbug', 4), ('Defense', 4), ('report', 4), ('Ukraine', 4), ('crew', 4), ('member', 4), ('Philadelphia', 4)]"
2015-02-20	"[('Obama', 12), (""O'Reilly"", 10), ('US', 10), ('Vegas', 9), ('rage', 9), ('says', 8), ('UK', 8), ('killing', 8), ('Ukraine', 8), ('ISIS', 8), ('Libya', 8), ('stadium', 7), ('tax', 7), ('stories', 7), ('2', 7), ('plan', 7), ('Police', 7), ('Giuliani', 7), ('election', 7), ('first', 7), ('Oscars', 7), ('hospital', 6), ('Recreation', 6), (""n't"", 6), ('dead', 6), ('Chargers', 6), ('New', 6), (""Bill O'Reilly"", 6), (""''"", 6), ('year', 6), ('lady', 6), ('State', 6), ('Rep.', 6), ('special', 6), ('replace', 6), ('Syria', 6), ('Republicans', 6), ('Suspect', 6), ('Harris Wittels', 5), ('30', 5), ('attack', 5), ('shared', 5), ('near', 5), ('Chris Bosh', 5), ('war', 5), ('Raiders', 5), ('zone', 5), ('Mosul', 5), ('Teen', 5), ('May', 5)]"
2015-02-21	"[('US', 18), ('Afghanistan', 14), ('de', 12), ('says', 11), ('chief', 10), ('winter', 9), ('Dubai', 8), ('Winter', 8), ('Malcolm X', 8), (""n't"", 7), ('Vegas', 7), ('rage', 7), ('storm', 7), ('talks', 7), ('Obama', 7), ('home', 7), ('en', 7), ('CBS', 6), ('Fire', 6), ('New', 6), ('skyscraper', 6), ('snow', 6), ('Hundreds', 6), ('assassination', 6), ('Police', 6), ('road', 6), ('Iran', 6), ('2015', 6), ('Minneapolis', 6), ('tower', 5), ('Oscar', 5), ('ISIS', 5), ('Secretary', 5), ('Saturday', 5), ('weather', 5), ('police', 5), ('«', 5), ('2', 5), ('West Coast', 5), ('British', 5), ('Former', 5), ('Yemen', 5), ('president', 5), (""O'Reilly"", 5), ('withdrawal', 5), ('come', 5), ('officer', 5), ('East Coast', 5), ('say', 4), ('one', 4)]"
2015-02-22	"[('Oscars', 23), ('2015', 23), ('Syria', 17), ('ferry', 14), ('says', 11), ('Ukraine', 10), ('Obama', 9), ('de', 9), ('Turkish', 8), (""n't"", 8), ('2', 8), ('dead', 8), ('Bangladesh', 8), ('collision', 8), ('tomb', 8), ('UPDATE', 7), ('Kirk Cameron', 7), ('America', 7), ('worst', 7), ('soldiers', 6), ('Military', 6), ('daughters', 6), ('wins', 6), ('capsizes', 6), ('DHS', 6), ('500', 6), ('ISIS', 5), ('video', 5), ('new', 5), ('officer', 5), ('US', 5), ('sinks', 5), ('killed', 5), ('military', 5), ('win', 5), ('least', 5), ('Cameron Diaz', 5), ('Razzies', 5), ('Giuliani', 5), ('Mall', 5), ('shutdown', 5), ('el', 5), ('Oscar', 5), ('Retired', 5), ('Daytona', 5), ('storm', 4), ('U.S.', 4), ('know', 4), ('Texas', 4), ('relocate', 4)]"
2015-02-23	"[('Oscars', 38), ('2015', 25), ('US', 21), ('Oscar', 20), ('Obama', 19), ('says', 16), ('attacks', 15), (""'Birdman"", 14), ('Patricia Arquette', 11), ('wins', 8), ('«', 8), ('CBS', 8), ('weapons', 8), (""'American"", 8), ('$', 8), ('Best', 7), ('mall', 7), ('threat', 7), ('dead', 7), ('court', 7), ('students', 7), ('pay', 7), ('security', 7), ('de', 7), (""''"", 6), ('Security', 6), ('Homeland', 6), ('Bangladesh', 6), ('UPDATE', 6), ('military', 6), ('“', 6), ('”', 6), ('Ukraine', 6), ('attack', 6), ('years', 6), ('hospitalized', 6), ('Iran', 6), ('best', 5), ('John Legend', 5), ('speech', 5), ('Neil Patrick Harris', 5), ('Egyptian', 5), ('5', 5), (""n't"", 5), ('immigration', 5), ('new', 5), ('11', 5), ('malls', 5), ('Molly', 5), ('governors', 5)]"
2015-02-24	"[('Syria', 16), ('VA', 15), ('Obama', 14), ('US', 14), ('Christians', 14), ('Alaska', 13), ('shooting', 13), ('Czech', 12), ('marijuana', 11), (""n't"", 11), ('Senate', 10), ('dead', 10), ('State', 10), ('pipeline', 10), ('manatees', 9), ('case', 8), ('Secretary', 8), ('19', 8), ('secretary', 8), ('Keystone', 8), ('bill', 8), ('Yellen', 8), ('Fed', 7), ('Oscars', 7), ('veto', 7), ('Florida', 7), ('90', 7), ('recreational', 7), ('train', 7), ('restaurant', 7), ('could', 6), ('Keystone XL', 6), ('Palestinian', 6), ('says', 6), ('military', 6), ('free', 6), ('abducts', 6), ('Homeland', 6), ('apologizes', 6), ('claim', 6), ('campaign', 6), ('say', 6), ('Trayvon', 6), ('Mayor', 6), ('Clinton', 6), ('rate', 5), ('Holly Bobo', 5), ('Israeli', 5), ('West Bank', 5), ('Former', 5)]"
2015-02-25	"[(""'American"", 15), ('Sniper', 15), ('Obama', 15), ('US', 15), ('Southwest', 14), ('Top', 14), ('neutrality', 13), ('Model', 13), ('Next', 12), ('128', 11), ('3', 11), (""n't"", 10), ('says', 10), ('contestant', 10), ('Chicago', 9), ('State', 9), ('arrested', 9), ('Netanyahu', 9), ('Paris', 9), ('net', 8), ('Net', 8), ('FCC', 8), ('explosion', 8), (""'America"", 8), ('killed', 8), ('GOP', 7), ('kill', 7), ('Trial', 7), ('train', 7), ('planes', 7), ('missed', 7), ('inspections', 7), ('drone', 7), ('trial', 6), ('«', 6), ('CBS', 6), ('charges', 6), ('Internet', 6), ('veto', 6), ('New', 6), ('Ukraine', 6), ('gas', 6), ('food', 6), ('triple', 6), ('homicide', 6), ('Al-Jazeera', 6), ('missing', 5), ('grounds', 5), ('Keystone', 5), ('Truck', 5)]"
2015-02-26	"[('CPAC', 19), ('John', 16), (""'Jihadi"", 14), ('DC', 11), ('FCC', 10), ('2016', 10), ('pot', 9), ('State', 9), ('US', 9), ('GOP', 9), ('Clinton', 9), ('ISIS', 8), ('Islamic', 8), ('Internet', 8), ('rules', 8), ('Republicans', 8), ('candidate', 8), ('220', 8), ('Christie', 8), ('says', 7), ('Christians', 7), ('Loretta Lynch', 7), ('vote', 6), ('neutrality', 6), ('Android', 6), ('Obama', 6), ('3', 6), ('Hole', 6), ('read', 6), ('amid', 6), ('abducted', 6), ('Syria', 6), ('capital', 6), ('marijuana', 6), ('Senate', 6), ('Apple', 6), ('llamas', 6), ('&', 5), ('Kabul', 5), ('one', 5), ('conservative', 5), ('DHS', 5), ('stage', 5), ('black', 5), ('hole', 5), ('12', 5), ('Washington', 5), ('seek', 5), ('perfect', 5), ('date', 5)]"
2015-02-27	"[(""'Jihadi"", 19), ('US', 18), ('John', 17), ('dress', 16), ('blogger', 14), ('death', 13), ('Leonard Nimoy', 13), ('dies', 12), (""'La"", 11), ('CPAC', 10), ('drug', 10), ('Jeb Bush', 9), ('dead', 9), ('Spock', 9), ('Bangladesh', 8), (""n't"", 8), ('Police', 8), ('captures', 8), (""'Star"", 8), ('Trek', 8), ('83', 8), ('House', 7), ('Internet', 7), ('funding', 7), ('color', 7), ('Mexico', 7), ('Tuta', 7), ('Republicans', 6), ('hacked', 6), ('blue', 6), ('GOP', 6), ('97', 6), ('killed', 6), ('says', 6), ('Missouri', 6), ('Moscow', 6), ('Homeland', 5), ('Security', 5), ('stolen', 5), ('Dress', 5), ('capture', 5), ('president', 5), ('black', 5), ('attackers', 5), ('hack', 5), ('Dhaka', 5), ('Hesburgh', 5), ('man', 5), ('security', 5), ('gunman', 5)]"
2015-02-28	"[('kills', 12), ('7', 12), ('says', 11), ('Mexico', 10), ('Congress', 10), ('Leonard Nimoy', 10), ('CPAC', 10), ('drug', 9), (""'Jihadi"", 9), ('Missouri', 9), ('dress', 9), ('trial', 9), ('town', 8), ('John', 8), ('people', 8), ('Anthony Mason', 8), ('gunman', 7), ('Boris Nemtsov', 7), ('dead', 7), ('Obama', 7), ('Iraq', 7), ('Boston', 6), ('Dress', 6), ('mourns', 6), ('Security', 6), ('bombing', 6), ('US', 6), ('funding', 6), ('leader', 6), ('Russian', 6), ('kill', 6), ('Winter', 6), ('48', 6), ('snow', 6), ('storm', 6), ('Venezuela', 6), (""n't"", 5), ('Britain', 5), ('captures', 5), ('Homeland', 5), ('83', 5), ('court', 5), ('Opposition', 5), ('critic', 5), ('Jihadi John', 5), ('DHS', 5), ('GOP', 5), ('federal', 5), ('panel', 5), ('police', 5)]"
2015-03-01	"[('dies', 10), ('Minnie Minoso', 10), ('CPAC', 8), ('snow', 8), ('Netanyahu', 8), ('2', 8), ('California', 7), ('Rand Paul', 7), ('Two', 7), ('US', 7), ('march', 7), ('Late-winter', 7), ('storms', 7), ('says', 7), ('White Sox', 7), ('GOP', 7), (""'I"", 7), ('wins', 6), ('straw', 6), ('poll', 6), ('funding', 6), ('Rain', 6), ('Scott Walker', 6), ('Putin', 6), ('critic', 6), ('Boris Nemtsov', 6), ('spread', 6), ('across', 6), ('areas', 6), ('Moscow', 6), ('Boehner', 6), ('funeral', 6), ('shooting', 6), ('could', 6), (""'Jihadi"", 6), ('John', 6), (""n't"", 6), ('Nimoy', 6), ('ISIS', 6), ('speech', 5), ('Congress', 5), ('death', 5), ('Homeland', 5), ('Winter', 5), ('job', 5), ('Spock', 5), ('19', 5), ('missiles', 5), ('Southwest', 4), ('Snow', 4)]"
2015-03-02	"[('says', 18), ('Tikrit', 16), ('police', 15), ('State', 14), ('Islamic', 13), ('Iraq', 13), ('man', 12), ('Iran', 11), ('Russia', 11), ('Obama', 11), ('Shooting', 10), ('LAPD', 10), ('Boris Nemtsov', 10), ('Sen.', 10), ('homeless', 9), (""n't"", 9), ('Los Angeles', 8), ('seizure', 8), ('US', 8), ('Netanyahu', 8), ('Jihadi John', 8), ('force', 8), ('shooting', 8), ('Barbara Mikulski', 8), ('list', 8), ('murder', 7), ('ISIS', 7), ('Police', 7), ('Twitter', 7), ('video', 6), ('Killing', 6), ('new', 6), ('snow', 6), ('school', 6), ('John', 6), ('Mikulski', 6), ('Forbes', 6), ('task', 6), ('fires', 5), ('short-range', 5), ('missiles', 5), ('$', 5), ('deal', 5), ('Leonard Nimoy', 5), ('forces', 5), ('record', 5), ('Samsung', 5), ('killing', 5), (""'Jihadi"", 5), ('retake', 5)]"
2015-03-03	"[('Clinton', 14), ('Netanyahu', 14), ('Iran', 12), ('John', 12), (""'Jihadi"", 11), ('Chile', 11), ('California', 10), ('erupts', 10), ('State', 9), ('-', 9), (""n't"", 9), ('volcano', 9), ('US', 9), ('speech', 8), ('Police', 8), ('Day', 8), ('guilty', 8), ('Ferguson', 8), ('Obama', 7), ('Hillary Clinton', 7), ('IHOP', 7), ('Israel', 6), ('Nemtsov', 6), ('pancakes', 6), ('National Pancake', 6), ('funding', 6), ('House', 6), ('evacuated', 6), ('mistress', 6), ('portrait', 5), ('Tikrit', 5), ('teacher', 5), ('classroom', 5), ('e-mail', 5), ('address', 5), ('Congress', 5), ('LAPD', 5), ('email', 5), ('police', 5), ('Iraq', 5), ('free', 5), ('admits', 5), ('bill', 5), ('southern', 5), ('David Petraeus', 5), ('UPDATE', 5), ('Snowden', 5), ('lawyer', 5), ('plead', 5), ('Chinese', 5)]"
2015-03-04	"[('gay', 15), ('US', 14), ('says', 14), ('Supreme Court', 12), ('Obamacare', 12), ('Clinton', 12), ('Ferguson', 11), ('trial', 11), ('choice', 11), ('battleship', 10), ('police', 9), ('crash', 9), ('bombing', 9), (""n't"", 9), ('co-founder', 9), ('Ben Carson', 9), ('UPDATE', 8), ('marriage', 8), ('mine', 8), ('Iran', 8), ('Netanyahu', 7), ('email', 7), ('Paul Allen', 7), ('blast', 7), ('plane', 7), ('Microsoft', 7), ('Tsarnaev', 6), ('Boston Marathon', 6), ('Obama', 6), ('Ukraine', 6), ('killed', 6), ('found', 6), ('east', 6), ('Senate', 6), ('licenses', 5), ('NSA', 5), ('Hillary Clinton', 5), ('China', 5), ('man', 5), ('wreck', 5), ('wo', 5), ('Hillary', 5), ('ruling', 5), ('may', 5), ('homosexuality', 5), ('Mexico', 5), ('Buddy Holly', 5), ('Darren Wilson', 5), ('South Korea', 5), ('say', 4)]"
2015-03-05	"[('US', 18), ('Boston', 13), ('Ringling', 13), ('New York', 10), ('back', 10), ('State', 9), ('South Korea', 9), ('Ferguson', 9), ('death', 9), ('bombing', 9), (""n't"", 9), ('Hillary Clinton', 8), ('years', 8), ('says', 8), ('gay', 8), ('82', 8), ('Iran', 7), ('ambassador', 7), ('Bros.', 7), ('elephant', 7), ('attack', 6), ('report', 6), ('$', 6), ('India', 6), ('Clinton', 6), ('storm', 6), ('Iraq', 6), ('Iraqi', 6), ('ancient', 6), ('dead', 6), ('Nimrud', 6), ('emails', 5), ('Boston Marathon', 5), ('Supreme Court', 5), ('Islamic', 5), ('case', 5), ('Attacked', 5), ('-', 5), ('winter', 5), ('rape', 5), ('Tikrit', 5), ('say', 5), ('marriage', 5), ('plane', 5), ('skids', 5), ('runway', 5), ('jury', 5), ('Harrison Ford', 5), ('penalty', 5), ('release', 4)]"
2015-03-06	"[('police', 22), ('Ferguson', 21), ('attack', 16), ('Selma', 12), ('says', 11), ('US', 11), ('Obama', 11), ('ancient', 10), ('shot', 10), ('Clinton', 10), ('robbery', 9), ('Police', 9), ('city', 8), ('mob', 8), ('Jerusalem', 8), ('Apple', 8), ('5', 8), ('Time', 8), ('CIA', 8), ('Iraq', 7), ('plane', 7), ('Iraqi', 7), ('3', 7), ('Harrison Ford', 7), (""n't"", 7), ('email', 7), ('Nigeria', 7), ('jobs', 7), ('marriage', 7), ('Jodi Arias', 6), ('officer', 6), ('DOJ', 6), ('report', 6), ('ISIS', 6), ('Federal', 6), ('judge', 6), ('Detroit', 6), ('emails', 6), ('State', 6), ('rape', 6), ('crash', 6), ('released', 6), ('missionary', 6), ('Nimrud', 5), ('Philadelphia', 5), ('militants', 5), ('site', 5), ('attempt', 5), ('Hillary Clinton', 5), ('Islamic', 5)]"
2015-03-07	[('Obama', 19), ('MH370', 14), ('Police', 13), ('Selma', 13), ('Daylight', 13), ('Ferguson', 13), ('police', 13), ('Mali', 13), ('US', 12), ('Time', 12), ('White House', 12), ('time', 12), ('saving', 11), ('5', 11), ('says', 10), ('Saving', 10), ('know', 10), ('Sunday', 10), ('Iowa', 10), ('murder', 10), ('2', 9), ('Clinton', 9), ('anniversary', 9), ('Wisconsin', 9), ('forward', 8), ('Iraq', 8), ('killed', 8), ('attack', 8), ('Jeb Bush', 8), ('Malaysia', 8), ('ISIS', 8), ('President', 7), ('”', 7), ('Menendez', 7), ('city', 7), ('email', 7), ('2016', 7), ('Two', 7), ('Madison', 7), ('black', 7), ('shot', 7), ('allegiance', 7), ('Spring', 6), ('shooting', 6), ('year', 6), ('march', 6), ('-', 6), ('Boris Nemtsov', 6), ('ancient', 6), ('Hillary', 6)]
2015-03-08	"[('MH370', 14), ('police', 12), ('Iran', 11), ('Obama', 10), ('Selma', 10), ('Nemtsov', 10), ('Clinton', 9), ('Sunday', 9), ('river', 9), ('hours', 9), ('car', 9), ('Iowa', 8), ('man', 8), ('Time', 8), ('says', 8), ('Day', 8), ('Boko Haram', 8), ('killed', 8), ('killing', 8), ('shooting', 8), ('Utah', 8), ('roof', 7), ('Wisconsin', 7), ('found', 7), ('alive', 7), ('US', 7), ('year', 6), ('Report', 6), ('email', 6), ('Daylight', 6), ('report', 6), ('Man', 6), ('fatal', 6), ('away', 6), ('vetoes', 5), ('ban', 5), ('flag', 5), ('Saving', 5), ('join', 5), (""'Bloody"", 5), ('say', 5), ('suspects', 5), ('time', 5), ('-', 5), ('13', 5), ('Niger', 5), ('Toddler', 5), ('14', 5), ('nuclear', 5), ('deal', 5)]"
2015-03-09	"[('Iran', 15), ('Apple Watch', 14), ('deal', 13), ('Apple', 13), ('Clinton', 13), ('Wisconsin', 12), ('$', 12), ('crash', 11), ('US', 10), ('racist', 10), ('59', 10), ('MacBook', 10), ('Obama', 9), ('Oklahoma', 9), ('new', 9), ('email', 9), ('police', 8), ('car', 8), ('14', 8), ('Utah', 8), ('river', 8), ('Hillary Clinton', 8), ('Amtrak', 8), (""'The"", 8), ('Simpsons', 8), ('flight', 7), ('University', 7), ('hours', 7), ('video', 7), ('5', 7), ('death', 7), ('dog', 7), ('Ferguson', 7), ('address', 7), ('signs', 7), ('bill', 7), ('could', 6), ('Selma', 6), ('shooting', 6), ('nuclear', 6), ('Japan', 6), ('report', 6), ('found', 6), ('Sunday', 6), ('-', 6), ('Crufts', 6), ('GOP', 6), ('HBO', 6), ('North Carolina', 6), ('Sam Simon', 6)]"
2015-03-10	"[('crash', 26), ('Iran', 15), ('Clinton', 14), ('Obama', 13), ('Argentina', 13), ('helicopter', 13), ('Oklahoma', 12), ('car', 10), ('video', 9), ('killed', 9), ('Apple Watch', 9), ('student', 9), ('Jeremy Clarkson', 9), ('racist', 8), ('letter', 8), ('US', 8), ('French', 8), ('police', 8), (""'Blurred"", 8), ('Utah', 7), ('GOP', 7), ('right-to-work', 7), ('sports', 7), ('$', 7), ('Gear', 7), ('Lines', 7), ('University', 6), ('Apple', 6), ('Letter', 6), ('UPDATE', 6), ('stars', 6), ('SAE', 6), ('Hillary Clinton', 6), ('Senate', 6), ('BBC', 6), ('suspended', 6), ('fraternity', 5), ('DOJ', 5), ('blasts', 5), ('bill', 5), ('10', 5), ('ambassador', 5), ('hospital', 5), ('river', 5), ('finds', 5), ('shows', 5), ('France', 5), ('mourns', 5), ('athletes', 5), ('e-mails', 5)]"
2015-03-11	"[('video', 19), ('says', 15), ('firing', 14), ('squad', 14), ('Iran', 14), (""'Blurred"", 13), ('Clinton', 12), ('Ferguson', 11), ('report', 11), ('Utah', 11), ('State', 10), ('ISIS', 10), ('Florida', 10), ('Tikrit', 10), ('racist', 9), ('Lines', 9), ('Oklahoma', 9), ('helicopter', 9), ('crash', 9), ('Iraqi', 9), ('city', 8), ('manager', 8), ('lawmakers', 8), ('spy', 7), ('resigns', 7), ('Jeremy Clarkson', 7), ('sues', 7), ('business', 7), ('killing', 6), ('state', 6), ('letter', 6), ('11', 6), ('police', 6), ('chief', 6), ('leaves', 6), ('last', 6), ('commitments', 6), ('campaign', 6), ('looms', 6), ('members', 5), ('DOJ', 5), ('vote', 5), ('$', 5), ('Firing', 5), ('dead', 5), ('SAE', 5), ('US', 5), ('missing', 5), ('crashes', 5), ('Hillary', 5)]"
2015-03-12	"[('Police', 18), ('crash', 17), ('Ferguson', 12), ('Secret Service', 11), ('State', 11), ('police', 10), ('US', 10), ('2', 10), ('Alice', 9), ('agents', 9), ('helicopter', 8), ('death', 8), ('Islamic', 8), ('Officers', 8), ('dead', 8), ('collapse', 8), ('alcohol', 8), ('case', 7), ('Two', 7), ('Richard Glatzer', 7), ('White House', 7), ('factory', 7), ('Ebola', 7), ('suicide', 6), ('attack', 6), ('Lil Wayne', 6), (""'Still"", 6), ('63', 6), (""n't"", 6), ('teen', 6), ('11', 6), ('Iran', 6), ('Bangladesh', 6), ('killed', 5), ('offers', 5), ('report', 5), ('home', 5), ('2016', 5), ('says', 5), ('Russian', 5), ('ISIS', 5), ('Shot', 5), ('Syria', 5), ('Killed', 5), ('Black Hawk', 5), ('dies', 5), ('UK', 5), ('feared', 5), ('Powdered', 5), ('Boko Haram', 5)]"
2015-03-13	"[('Obama', 19), ('Ferguson', 18), ('Vanuatu', 13), ('says', 12), ('President', 11), ('Secret Service', 10), ('White House', 10), ('Boko Haram', 9), ('accepts', 8), ('Ebola', 8), ('police', 8), ('allegiance', 7), ('pledge', 7), ('State', 7), ('ISIS', 7), ('shooting', 7), ('London', 7), ('cyclone', 7), ('first', 7), ('pleads', 7), ('guilty', 7), ('Jimmy Kimmel', 6), ('agents', 6), ('Police', 6), ('7', 6), ('scandal', 6), ('Sweden', 6), ('«', 6), ('CBS', 6), ('US', 6), ('Pacific', 6), (""n't"", 6), ('Dallas', 6), ('Putin', 6), ('reads', 5), ('tweets', 5), (""''"", 5), ('Kimmel', 5), ('years', 5), ('Islamic', 5), ('Cyclone', 5), ('say', 5), ('question', 5), ('2', 5), ('Cyclone Pam', 5), ('Pi', 5), ('Day', 5), ('transplant', 5), ('mean', 4), ('man', 4)]"
2015-03-14	[('Myanmar', 16), ('Israel', 16), ('CIA', 13), ('Vanuatu', 12), ('-', 12), ('dead', 12), ('3', 11), ('ferry', 11), ('Netanyahu', 9), ('crash', 9), ('election', 9), ('shot', 9), ('police', 9), ('ice', 8), ('say', 8), ('Ferguson', 8), ('funeral', 8), ('Clinton', 8), ('de', 8), ('Day', 7), ('says', 7), ('die', 7), ('cream', 7), ('killed', 7), ('sinks', 7), ('GOP', 7), ('email', 7), ('Jeb Bush', 6), ('China', 6), ('Hundreds', 6), ('expected', 6), ('19-year-old', 6), ('officer', 6), ('missing', 6), ('capsizes', 6), ('key', 6), ('Wisconsin', 6), ('used', 6), ('Cyclone', 5), ('helicopter', 5), ('Kansas', 5), ('Putin', 5), ('5', 5), ('2015', 5), ('State', 5), ('Benghazi', 5), ('inquiry', 5), ('Police', 5), ('Vladimir Putin', 5), ('rescue', 5)]
2015-03-15	[('Iran', 17), ('Vanuatu', 16), ('Ferguson', 12), ('Brazil', 11), ('Israel', 10), ('President', 10), ('Police', 9), ('Cyclone Pam', 9), ('-', 9), ('police', 8), ('say', 8), ('Iraqi', 8), ('Kurds', 8), ('Clinton', 8), ('used', 7), ('Pakistan', 7), ('HBO', 7), ('Patrick', 6), ('Day', 6), ('man', 6), ('plunges', 6), ('new', 6), ('election', 6), ('dead', 6), ('crash', 6), ('kill', 6), ('chlorine', 6), ('gas', 6), ('2', 6), ('nuclear', 6), ('US', 6), ('arrested', 6), ('two', 6), ('Robert Durst', 6), ('breaks', 6), ('record', 6), ('White House', 5), ('warns', 5), ('help', 5), ('killed', 5), ('least', 5), ('shooting', 5), ('1', 5), ('Islamic', 5), ('State', 5), ('Obama', 5), ('14', 5), ('Hillary Clinton', 5), ('churches', 5), ('Netanyahu', 5)]
2015-03-16	"[('says', 19), ('Robert Durst', 16), ('Vanuatu', 15), ('Police', 15), ('officers', 13), ('Hillary Clinton', 12), ('Ferguson', 11), (""n't"", 11), ('shooting', 10), ('police', 10), ('Clinton', 8), ('Netanyahu', 8), ('NCAA', 8), ('president', 8), ('Putin', 8), ('Brazil', 7), ('murder', 7), ('nuclear', 7), ('Iran', 7), ('Boston', 7), ('GOP', 7), ('free', 7), ('2', 7), ('Gabbana', 7), ('arrested', 6), ('President', 6), ('two', 6), ('Israel', 6), ('Russia', 6), ('campaign', 6), ('US', 6), ('Dolce', 6), ('cyclone', 5), ('election', 5), ('Man', 5), ('20', 5), ('Taliban', 5), ('bombers', 5), ('accused', 5), ('talks', 5), ('Ted Cruz', 5), ('snowfall', 5), ('Israeli', 5), ('5', 5), ('things', 5), ('Dairy Queen', 5), ('ice', 5), ('cream', 5), ('gunfire', 5), ('Los Angeles', 5)]"
2015-03-17	"[('Day', 38), ('Patrick', 22), ('St.', 17), ('TV', 15), ('Apple', 14), ('Robert Durst', 13), ('Secret Service', 12), ('Chris Borland', 11), ('State', 11), ('NFL', 11), ('service', 10), ('US', 10), ('budget', 9), (""n't"", 9), ('Durst', 8), ('49ers', 8), ('$', 8), ('Netanyahu', 8), ('St. Patrick', 8), ('Israeli', 7), ('flight', 7), ('Ireland', 7), ('marriage', 7), ('Iran', 6), ('election', 6), ('Borland', 6), ('GOP', 6), ('murder', 6), ('could', 6), ('Irish', 6), ('Republicans', 6), ('Police', 6), ('&', 6), ('next', 5), ('retires', 5), ('fight', 5), ('talks', 5), ('launch', 5), ('online', 5), ('man', 5), ('returns', 5), ('Dulles', 5), (""'The"", 5), ('Jinx', 5), ('passenger', 5), ('Things', 5), ('new', 5), ('+video', 5), ('Chief', 5), ('St', 5)]"
2015-03-18	[('Israel', 14), ('marriage', 13), ('Fed', 13), ('White House', 13), ('says', 13), ('nude', 12), ('Penn State', 12), ('gay', 11), ('dead', 11), ('frat', 11), ('US', 10), ('Netanyahu', 9), ('election', 9), ('Robert Durst', 9), ('Presbyterians', 9), ('photos', 9), ('5', 9), ('1', 9), ('church', 8), ('Schock', 8), ('shooting', 8), ('members', 8), ('-', 8), ('Obama', 8), ('constitution', 7), ('online', 7), ('cyanide', 7), ('posted', 7), ('killed', 7), ('first', 7), ('Kraft', 7), ('Police', 7), ('Cheese', 7), ('museum', 7), ('Presbyterian', 6), ('rate', 6), ('executes', 6), ('seeks', 6), ('Dead', 6), ('man', 6), ('Letter', 6), ('New', 6), ('arrest', 6), ('recalls', 6), ('attack', 6), ('Mesa', 6), ('student', 6), ('Rep.', 5), ('California', 5), ('resignation', 5)]
2015-03-19	"[('Netanyahu', 17), ('shooting', 16), ('attack', 15), ('Iran', 15), ('eclipse', 14), ('killed', 12), ('arrest', 12), ('Israel', 12), ('says', 12), ('Obama', 12), ('Police', 11), ('baby', 10), ('$', 10), ('-', 10), ('student', 10), ('GOP', 10), ('budget', 10), ('Tunisia', 9), ('womb', 9), ('Vanuatu', 9), ('Woman', 9), ('House', 9), ('State', 8), ('woman', 8), ('10', 8), ('dead', 8), ('US', 8), ('2', 8), ('White House', 7), ('museum', 7), ('Target', 7), ('solar', 7), ('Virginia', 7), ('Friday', 7), ('deal', 7), ('Mississippi', 7), (""n't"", 6), ('police', 6), ('Swedish', 6), ('million', 6), ('students', 6), ('president', 6), ('suspect', 6), ('Sweden', 6), ('restaurant', 6), ('death', 6), ('black', 6), ('nuclear', 6), ('found', 6), ('FBI', 6)]"
2015-03-20	[('eclipse', 18), ('Obama', 14), ('Iran', 14), ('fracking', 14), ('rules', 13), ('Mississippi', 11), ('talks', 10), ('Yemen', 10), ('new', 10), ('Tunisia', 9), ('says', 9), ('Police', 9), ('attack', 8), ('arrest', 8), ('woman', 8), ('baby', 8), ('Eclipse', 8), ('man', 8), ('hanging', 8), ('nuclear', 8), ('Israel', 8), ('India', 8), ('first', 8), ('US', 7), ('Solar', 7), ('death', 7), ('killed', 7), ('solar', 7), ('attacks', 7), ('student', 6), ('womb', 6), ('pregnant', 6), ('police', 6), ('Europe', 6), ('Man', 6), ('administration', 6), ('-', 6), ('Colorado', 5), ('day', 5), ('2015', 5), ('2', 5), ('agency', 5), ('UN', 5), ('Hanging', 5), ('train', 5), ('26', 5), ('derails', 5), ('killing', 5), ('mosques', 5), ('federal', 5)]
